id,name,supertype,types,price_date,normal_market,normal_low,normal_high,reverse_market,reverse_low,reverse_high,holo_market,holo_low,holo_high,month
swsh10-126,Miltank,Pokémon,Colorless,2025/03/17,,,,0.22,0.08,4.95,0.21,0.1,100.0,mar
swsh10-130,Regigigas,Pokémon,Colorless,2025/03/17,,,,0.4,0.22,7.41,0.33,0.14,100.0,mar
swsh10-133,Oranguru V,Pokémon,Colorless,2025/03/17,,,,,,,0.8,0.4,40.0,mar
swsh10-140,Energy Loto,Trainer,,2025/03/17,0.14,0.01,8.99,0.24,0.07,5.39,,,,mar
swsh10-141,Feather Ball,Trainer,,2025/03/17,0.09,0.01,8.99,0.23,0.05,4.95,,,,mar
swsh10-144,Grant,Trainer,,2025/03/17,0.06,0.01,8.99,0.17,0.02,4.95,,,,mar
swsh10-150,Roxanne,Trainer,,2025/03/17,0.08,0.01,8.99,0.28,0.01,4.95,,,,mar
swsh10-154,Switch Cart,Trainer,,2025/03/17,0.6,0.01,99.0,0.59,0.4,7.95,,,,mar
swsh10-156,Trekking Shoes,Trainer,,2025/03/17,0.07,0.01,8.99,0.26,0.05,4.95,,,,mar
swsh10-158,Wait and See Turbo,Trainer,,2025/03/17,0.05,0.01,8.99,0.08,0.03,4.95,,,,mar
swsh10-159,Zisu,Trainer,,2025/03/17,0.05,0.01,10.0,0.13,0.04,4.95,,,,mar
swsh10-187,Kamado,Trainer,,2025/03/17,,,,,,,1.53,0.95,10.0,mar
swsh10-188,Roxanne,Trainer,,2025/03/17,,,,,,,6.4,5.9,32.35,mar
swsh10-192,Origin Forme Palkia VSTAR,Pokémon,Water,2025/03/17,,,,,,,12.72,8.0,29.95,mar
swsh10-215,Trekking Shoes,Trainer,,2025/03/17,,,,,,,5.07,3.3,27.88,mar
swsh10-105,Magnemite,Pokémon,Metal,2025/03/17,0.06,0.01,8.99,0.22,0.05,4.95,,,,mar
swsh10-108,Registeel,Pokémon,Metal,2025/03/17,0.09,0.04,100.0,0.19,0.08,4.95,,,,mar
swsh10-110,Bastiodon,Pokémon,Metal,2025/03/17,,,,0.27,0.02,4.95,0.25,0.03,100.0,mar
swsh10-111,Bronzor,Pokémon,Metal,2025/03/17,0.06,0.01,10.0,0.25,0.04,4.95,,,,mar
swsh10-112,Bronzong,Pokémon,Metal,2025/03/17,0.07,0.01,8.99,0.14,0.04,4.95,,,,mar
swsh10-117,Garchomp V,Pokémon,Dragon,2025/03/17,,,,,,,0.87,0.25,9.95,mar
swsh10-121,Noctowl,Pokémon,Colorless,2025/03/17,0.05,0.01,10.0,0.15,0.05,4.95,,,,mar
swsh10-122,Teddiursa,Pokémon,Colorless,2025/03/17,0.06,0.01,10.0,0.18,0.05,4.95,,,,mar
swsh10-128,Purugly,Pokémon,Colorless,2025/03/17,0.06,0.01,10.0,0.19,0.04,4.95,,,,mar
swsh10-131,Rufflet,Pokémon,Colorless,2025/03/17,0.03,0.01,10.0,0.15,0.05,4.95,,,,mar
swsh10-135,Adaman,Trainer,,2025/03/17,,,,0.38,0.15,4.99,0.24,0.04,100.0,mar
swsh10-136,Canceling Cologne,Trainer,,2025/03/17,0.15,0.05,8.99,0.43,0.23,4.95,,,,mar
swsh10-137,Choy,Trainer,,2025/03/17,0.04,0.01,8.99,0.11,0.01,4.95,,,,mar
swsh10-138,Cyllene,Trainer,,2025/03/17,0.06,0.01,8.99,0.25,0.06,4.95,,,,mar
swsh10-143,Gardenia's Vigor,Trainer,,2025/03/17,0.08,0.01,990.0,0.21,0.05,4.95,,,,mar
swsh10-157,Unidentified Fossil,Trainer,,2025/03/17,0.05,0.01,8.99,0.22,0.01,4.95,,,,mar
swsh10-164,Virizion V,Pokémon,Grass,2025/03/17,,,,,,,1.65,1.0,13.0,mar
swsh10-165,Heatran V,Pokémon,Fire,2025/03/17,,,,,,,1.68,0.99,20.0,mar
swsh10-166,Starmie V,Pokémon,Water,2025/03/17,,,,,,,2.54,1.73,14.99,mar
swsh10-167,Origin Forme Palkia V,Pokémon,Water,2025/03/17,,,,,,,70.13,66.28,300.0,mar
swsh10-169,Hisuian Typhlosion V,Pokémon,Psychic,2025/03/17,,,,,,,4.06,2.5,20.75,mar
swsh10-170,Jirachi V,Pokémon,Psychic,2025/03/17,,,,,,,7.08,4.99,24.99,mar
swsh10-171,Machamp V,Pokémon,Fighting,2025/03/17,,,,,,,7.62,5.99,19.95,mar
swsh10-173,Hisuian Decidueye V,Pokémon,Fighting,2025/03/17,,,,,,,1.62,0.87,22.0,mar
swsh10-176,Hisuian Samurott V,Pokémon,Darkness,2025/03/17,,,,,,,2.75,1.5,12.7,mar
swsh10-177,Origin Forme Dialga V,Pokémon,Metal,2025/03/17,,,,,,,68.44,56.99,199.0,mar
swsh10-180,Wyrdeer V,Pokémon,Colorless,2025/03/17,,,,,,,2.73,1.49,14.9,mar
swsh10-181,Adaman,Trainer,,2025/03/17,,,,,,,2.98,2.14,25.0,mar
swsh10-182,Choy,Trainer,,2025/03/17,,,,,,,1.52,0.89,20.0,mar
swsh10-185,Grant,Trainer,,2025/03/17,,,,,,,1.39,0.92,14.99,mar
swsh10-189,Zisu,Trainer,,2025/03/17,,,,,,,1.7,1.0,20.0,mar
swsh10-196,Kleavor VSTAR,Pokémon,Fighting,2025/03/17,,,,,,,7.03,5.99,75.99,mar
swsh10-197,Hisuian Samurott VSTAR,Pokémon,Darkness,2025/03/17,,,,,,,8.5,6.0,24.95,mar
swsh10-198,Origin Forme Dialga VSTAR,Pokémon,Metal,2025/03/17,,,,,,,13.79,10.0,49.95,mar
swsh10-201,Cyllene,Trainer,,2025/03/17,,,,,,,5.47,4.5,27.5,mar
swsh10-203,Grant,Trainer,,2025/03/17,,,,,,,3.37,2.6,40.0,mar
swsh10-209,Hisuian Samurott VSTAR,Pokémon,Darkness,2025/03/17,,,,,,,6.06,4.0,20.9,mar
swsh10-210,Origin Forme Dialga VSTAR,Pokémon,Metal,2025/03/17,,,,,,,12.3,9.0,1000.0,mar
swsh10-216,Double Turbo Energy,Energy,,2025/03/17,,,,,,,10.75,8.0,65.0,mar
swsh10tg-TG03,Kingdra,Pokémon,Water,2025/03/17,,,,,,,5.87,3.99,89.0,mar
swsh10tg-TG04,Frosmoth,Pokémon,Water,2025/03/17,,,,,,,2.41,1.25,999.99,mar
swsh10tg-TG01,Abomasnow,Pokémon,Grass,2025/03/17,,,,,,,1.34,0.5,999.99,mar
swsh10tg-TG02,Flapple,Pokémon,Grass,2025/03/17,,,,,,,1.57,0.68,999.99,mar
swsh10tg-TG07,Falinks,Pokémon,Fighting,2025/03/17,,,,,,,1.9,0.89,999.99,mar
swsh10tg-TG08,Kleavor,Pokémon,Fighting,2025/03/17,,,,,,,1.85,0.77,999.99,mar
swsh10tg-TG09,Mightyena,Pokémon,Darkness,2025/03/17,,,,,,,2.27,1.0,999.99,mar
swsh10tg-TG14,Ice Rider Calyrex V,Pokémon,Water,2025/03/17,,,,,,,6.12,4.7,99.95,mar
swsh10tg-TG22,Zamazenta V,Pokémon,Metal,2025/03/17,,,,,,,5.78,4.83,89.0,mar
swsh10tg-TG24,Allister,Trainer,,2025/03/17,,,,,,,4.01,2.22,999.99,mar
swsh10tg-TG26,Melony,Trainer,,2025/03/17,,,,,,,3.38,2.0,999.99,mar
swsh10tg-TG27,Milo,Trainer,,2025/03/17,,,,,,,2.13,0.8,20.0,mar
swsh10tg-TG28,Piers,Trainer,,2025/03/17,,,,,,,2.85,2.0,20.0,mar
swsh10tg-TG29,Ice Rider Calyrex VMAX,Pokémon,Water,2025/03/17,,,,,,,3.36,2.35,999.99,mar
swsh10tg-TG30,Shadow Rider Calyrex VMAX,Pokémon,Psychic,2025/03/17,,,,,,,3.24,2.46,999.99,mar
swsh10tg-TG11,Bronzong,Pokémon,Metal,2025/03/17,,,,,,,2.68,0.99,999.99,mar
swsh10tg-TG13,Starmie V,Pokémon,Water,2025/03/17,,,,,,,107.85,83.96,249.99,mar
swsh10tg-TG15,Ice Rider Calyrex VMAX,Pokémon,Water,2025/03/17,,,,,,,7.58,4.99,999.99,mar
swsh10tg-TG16,Galarian Articuno V,Pokémon,Psychic,2025/03/17,,,,,,,12.58,8.4,999.99,mar
swsh10tg-TG17,Shadow Rider Calyrex V,Pokémon,Psychic,2025/03/17,,,,,,,9.02,5.0,39.7,mar
swsh10tg-TG18,Shadow Rider Calyrex VMAX,Pokémon,Psychic,2025/03/17,,,,,,,11.01,7.76,49.99,mar
swsh10tg-TG19,Galarian Zapdos V,Pokémon,Fighting,2025/03/17,,,,,,,12.03,10.77,33.34,mar
swsh10tg-TG21,Zacian V,Pokémon,Metal,2025/03/17,,,,,,,24.09,14.64,119.65,mar
swsh10tg-TG25,Bea,Trainer,,2025/03/17,,,,,,,6.49,4.0,31.15,mar
swsh10tg-TG06,Wyrdeer,Pokémon,Psychic,2025/03/17,,,,,,,1.6,0.49,999.99,mar
swsh10tg-TG23,Garchomp V,Pokémon,Dragon,2025/03/17,,,,,,,78.3,77.3,229.0,mar
swsh10tg-TG05,Gardevoir,Pokémon,Psychic,2025/03/17,,,,,,,5.06,1.29,20.0,mar
swsh10tg-TG10,Galarian Obstagoon,Pokémon,Darkness,2025/03/17,,,,,,,1.4,0.75,999.99,mar
swsh10tg-TG12,Hoothoot,Pokémon,Colorless,2025/03/17,,,,,,,3.99,2.4,999.99,mar
swsh10tg-TG20,Galarian Moltres V,Pokémon,Darkness,2025/03/17,,,,,,,18.43,14.27,44.95,mar
swsh11-4,Paras,Pokémon,Grass,2025/03/17,0.05,0.01,8.99,0.19,0.1,4.95,,,,mar
swsh11-8,Beautifly,Pokémon,Grass,2025/03/17,,,,0.32,0.1,6.95,0.27,0.1,100.0,mar
swsh11-17,Trevenant,Pokémon,Grass,2025/03/17,,,,0.17,0.03,9.95,0.13,0.05,100.0,mar
swsh11-21,Slugma,Pokémon,Fire,2025/03/17,0.05,0.01,8.99,0.2,0.09,4.95,,,,mar
swsh11-1,Oddish,Pokémon,Grass,2025/03/17,0.11,0.01,10.0,0.17,0.03,4.95,,,,mar
swsh11-22,Magcargo,Pokémon,Fire,2025/03/17,0.13,0.01,100.0,0.21,0.08,4.95,,,,mar
swsh11-3,Vileplume,Pokémon,Grass,2025/03/17,,,,0.24,0.07,4.95,0.27,0.08,100.0,mar
swsh11-27,Delphox V,Pokémon,Fire,2025/03/17,,,,,,,0.61,0.2,89.0,mar
swsh11-6,Wurmple,Pokémon,Grass,2025/03/17,0.09,0.01,8.99,0.18,0.02,4.95,,,,mar
swsh11-32,Politoed,Pokémon,Water,2025/03/17,0.2,0.02,100.0,0.18,0.04,5.95,,,,mar
swsh11-7,Silcoon,Pokémon,Grass,2025/03/17,0.13,0.01,15.0,0.16,0.02,4.95,,,,mar
swsh11-33,Seel,Pokémon,Water,2025/03/17,0.06,0.01,8.99,0.21,0.05,4.95,,,,mar
swsh11-12,Nuzleaf,Pokémon,Grass,2025/03/17,0.04,0.01,19.95,0.12,0.01,4.95,,,,mar
swsh11-35,Horsea,Pokémon,Water,2025/03/17,0.08,0.01,19.95,0.15,0.03,4.95,,,,mar
swsh11-15,Roserade,Pokémon,Grass,2025/03/17,0.07,0.01,8.99,0.13,0.05,4.95,,,,mar
swsh11-40,Finneon,Pokémon,Water,2025/03/17,0.06,0.01,8.99,0.21,0.08,4.95,,,,mar
swsh11-19,Dottler,Pokémon,Grass,2025/03/17,0.06,0.01,11.5,0.1,0.01,4.95,,,,mar
swsh11-44,Hisuian Basculin,Pokémon,Water,2025/03/17,0.04,0.01,10.0,0.22,0.01,4.95,,,,mar
swsh11-24,Litwick,Pokémon,Fire,2025/03/17,0.07,0.01,19.95,0.13,0.04,4.95,,,,mar
swsh11-25,Lampent,Pokémon,Fire,2025/03/17,0.07,0.01,8.99,0.13,0.03,4.95,,,,mar
swsh11-26,Chandelure,Pokémon,Fire,2025/03/17,,,,0.16,0.09,4.95,0.15,0.04,100.0,mar
swsh11-29,Pyroar,Pokémon,Fire,2025/03/17,,,,0.22,0.1,4.95,0.18,0.1,100.0,mar
swsh11-30,Poliwag,Pokémon,Water,2025/03/17,0.05,0.01,19.95,0.12,0.04,4.95,,,,mar
swsh11-41,Lumineon,Pokémon,Water,2025/03/17,0.06,0.01,8.99,0.12,0.02,4.95,,,,mar
swsh11-42,Snover,Pokémon,Water,2025/03/17,0.03,0.01,8.99,0.11,0.01,4.95,,,,mar
swsh11-2,Gloom,Pokémon,Grass,2025/03/17,0.12,0.01,8.99,0.38,0.08,4.95,,,,mar
swsh11-5,Parasect,Pokémon,Grass,2025/03/17,0.12,0.01,100.0,0.13,0.05,4.95,,,,mar
swsh11-9,Cascoon,Pokémon,Grass,2025/03/17,0.07,0.01,8.99,0.13,0.04,4.95,,,,mar
swsh11-10,Dustox,Pokémon,Grass,2025/03/17,0.15,0.01,100.0,0.16,0.04,4.95,,,,mar
swsh11-14,Roselia,Pokémon,Grass,2025/03/17,0.06,0.01,8.99,0.12,0.02,4.95,,,,mar
swsh11-23,Torkoal,Pokémon,Fire,2025/03/17,0.09,0.01,8.99,0.13,0.01,4.95,,,,mar
swsh11-28,Litleo,Pokémon,Fire,2025/03/17,0.07,0.01,8.99,0.17,0.09,4.95,,,,mar
swsh11-34,Dewgong,Pokémon,Water,2025/03/17,0.13,0.02,100.0,0.23,0.1,4.95,,,,mar
swsh11-38,Luvdisc,Pokémon,Water,2025/03/17,0.07,0.01,10.0,0.26,0.09,4.95,,,,mar
swsh11-43,Abomasnow,Pokémon,Water,2025/03/17,0.04,0.01,19.95,0.12,0.04,4.95,,,,mar
swsh11-11,Seedot,Pokémon,Grass,2025/03/17,0.11,0.01,8.99,0.25,0.09,4.95,,,,mar
swsh11-13,Shiftry,Pokémon,Grass,2025/03/17,,,,0.2,0.1,4.95,0.17,0.05,100.0,mar
swsh11-16,Phantump,Pokémon,Grass,2025/03/17,0.08,0.01,8.99,0.26,0.09,4.95,,,,mar
swsh11-18,Blipbug,Pokémon,Grass,2025/03/17,0.06,0.01,8.99,0.2,0.02,4.95,,,,mar
swsh11-20,Orbeetle,Pokémon,Grass,2025/03/17,,,,0.18,0.1,4.95,0.17,0.05,100.0,mar
swsh11-31,Poliwhirl,Pokémon,Water,2025/03/17,0.08,0.01,19.95,0.15,0.05,4.95,,,,mar
swsh11-36,Seadra,Pokémon,Water,2025/03/17,0.08,0.01,8.99,0.1,0.03,4.95,,,,mar
swsh11-37,Kingdra,Pokémon,Water,2025/03/17,,,,0.23,0.09,6.0,0.24,0.06,100.0,mar
swsh11-39,Shellos,Pokémon,Water,2025/03/17,0.04,0.01,8.99,0.16,0.02,4.95,,,,mar
swsh11-45,Hisuian Basculegion,Pokémon,Water,2025/03/17,,,,0.41,0.25,4.95,0.36,0.1,100.0,mar
swsh11-50,Cramorant,Pokémon,Water,2025/03/17,0.13,0.01,100.0,0.23,0.01,4.95,,,,mar
swsh11-53,Raichu,Pokémon,Lightning,2025/03/17,0.15,0.01,100.0,0.39,0.1,4.95,,,,mar
swsh11-64,Gastly,Pokémon,Psychic,2025/03/17,0.06,0.01,19.95,0.33,0.15,4.95,,,,mar
swsh11-69,Radiant Gardevoir,Pokémon,Psychic,2025/03/17,,,,,,,0.59,0.19,89.0,mar
swsh11-76,Hisuian Zoroark,Pokémon,Psychic,2025/03/17,,,,0.24,0.14,4.95,0.22,0.05,100.0,mar
swsh11-77,Inkay,Pokémon,Psychic,2025/03/17,0.06,0.01,8.99,0.1,0.03,4.95,,,,mar
swsh11-83,Hisuian Growlithe,Pokémon,Fighting,2025/03/17,0.05,0.01,19.95,0.24,0.06,4.95,,,,mar
swsh11-46,Ducklett,Pokémon,Water,2025/03/17,0.07,0.01,19.95,0.21,0.02,4.95,,,,mar
swsh11-84,Hisuian Arcanine,Pokémon,Fighting,2025/03/17,,,,0.2,0.09,23.0,0.18,0.04,100.0,mar
swsh11-86,Machop,Pokémon,Fighting,2025/03/17,0.05,0.01,8.99,0.19,0.01,4.95,,,,mar
swsh11-49,Kyurem VMAX,Pokémon,Water,2025/03/17,,,,,,,2.18,1.0,99.99,mar
swsh11-88,Machamp,Pokémon,Fighting,2025/03/17,,,,0.51,0.25,9.95,0.26,0.1,100.0,mar
swsh11-51,Glastrier,Pokémon,Water,2025/03/17,,,,0.25,0.1,4.95,0.26,0.09,100.0,mar
swsh11-96,Gliscor,Pokémon,Fighting,2025/03/17,0.08,0.01,100.0,0.14,0.04,4.95,,,,mar
swsh11-52,Pikachu,Pokémon,Lightning,2025/03/17,0.17,0.01,10.0,1.23,0.25,7.95,,,,mar
swsh11-97,Makuhita,Pokémon,Fighting,2025/03/17,0.02,0.01,8.99,0.12,0.02,4.95,,,,mar
swsh11-54,Electrike,Pokémon,Lightning,2025/03/17,0.03,0.01,8.99,0.13,0.03,4.95,,,,mar
swsh11-103,Mienfoo,Pokémon,Fighting,2025/03/17,0.05,0.01,8.99,0.11,0.02,4.95,,,,mar
swsh11-58,Rotom V,Pokémon,Lightning,2025/03/17,,,,,,,0.89,0.49,14.99,mar
swsh11-113,Ariados,Pokémon,Darkness,2025/03/17,0.14,0.02,100.0,0.21,0.1,4.95,,,,mar
swsh11-60,Eelektrik,Pokémon,Lightning,2025/03/17,0.08,0.01,8.99,0.12,0.03,15.0,,,,mar
swsh11-117,Spiritomb,Pokémon,Darkness,2025/03/17,0.1,0.01,100.0,0.19,0.09,4.95,,,,mar
swsh11-63,Clefable,Pokémon,Psychic,2025/03/17,0.19,0.01,100.0,0.2,0.05,4.95,,,,mar
swsh11-118,Drapion V,Pokémon,Darkness,2025/03/17,,,,,,,0.53,0.12,89.0,mar
swsh11-65,Haunter,Pokémon,Psychic,2025/03/17,0.11,0.01,8.99,0.2,0.07,4.95,,,,mar
swsh11-120,Darkrai,Pokémon,Darkness,2025/03/17,,,,0.32,0.19,4.95,0.27,0.08,100.0,mar
swsh11-68,Jynx,Pokémon,Psychic,2025/03/17,0.07,0.01,10.0,0.14,0.05,4.95,,,,mar
swsh11-122,Hoopa,Pokémon,Darkness,2025/03/17,0.12,0.01,100.0,0.21,0.07,4.95,,,,mar
swsh11-70,Sableye,Pokémon,Psychic,2025/03/17,,,,0.32,0.15,4.99,0.35,0.11,100.0,mar
swsh11-123,Radiant Hisuian Sneasler,Pokémon,Darkness,2025/03/17,,,,,,,0.52,0.09,35.0,mar
swsh11-75,Hisuian Zorua,Pokémon,Psychic,2025/03/17,0.11,0.01,8.99,0.3,0.05,5.0,,,,mar
swsh11-125,Bronzor,Pokémon,Metal,2025/03/17,0.07,0.01,19.95,0.21,0.1,4.95,,,,mar
swsh11-78,Malamar,Pokémon,Psychic,2025/03/17,0.11,0.01,100.0,0.16,0.05,10.0,,,,mar
swsh11-138,Lickitung,Pokémon,Colorless,2025/03/17,0.09,0.01,8.99,0.26,0.1,4.95,,,,mar
swsh11-81,Spectrier,Pokémon,Psychic,2025/03/17,,,,0.35,0.19,4.95,0.34,0.05,100.0,mar
swsh11-140,Porygon,Pokémon,Colorless,2025/03/17,0.04,0.01,8.99,0.18,0.03,15.0,,,,mar
swsh11-85,Poliwrath,Pokémon,Fighting,2025/03/17,0.14,0.02,100.0,0.17,0.04,4.95,,,,mar
swsh11-142,Porygon-Z,Pokémon,Colorless,2025/03/17,0.13,0.01,100.0,0.19,0.04,4.95,,,,mar
swsh11-92,Aerodactyl V,Pokémon,Fighting,2025/03/17,,,,,,,0.65,0.15,89.0,mar
swsh11-145,Ambipom,Pokémon,Colorless,2025/03/17,0.04,0.01,8.99,0.1,0.01,4.95,,,,mar
swsh11-93,Aerodactyl VSTAR,Pokémon,Fighting,2025/03/17,,,,,,,0.96,0.31,89.0,mar
swsh11-148,Bouffalant,Pokémon,Colorless,2025/03/17,0.12,0.01,100.0,0.23,0.1,4.95,,,,mar
swsh11-101,Relicanth,Pokémon,Fighting,2025/03/17,0.11,0.01,19.95,0.14,0.02,4.95,,,,mar
swsh11-149,Komala,Pokémon,Colorless,2025/03/17,0.08,0.01,8.99,0.2,0.02,4.95,,,,mar
swsh11-108,Carbink,Pokémon,Fighting,2025/03/17,0.11,0.01,8.99,0.2,0.1,4.95,,,,mar
swsh11-152,Arc Phone,Trainer,,2025/03/17,0.06,0.01,8.99,0.11,0.04,4.95,,,,mar
swsh11-111,Stonjourner,Pokémon,Fighting,2025/03/17,0.07,0.01,100.0,0.13,0.02,4.95,,,,mar
swsh11-153,Arezu,Trainer,,2025/03/17,0.07,0.01,8.99,0.35,0.1,4.95,,,,mar
swsh11-112,Spinarak,Pokémon,Darkness,2025/03/17,0.07,0.01,8.99,0.12,0.01,4.95,,,,mar
swsh11-155,Colress's Experiment,Trainer,,2025/03/17,0.11,0.01,8.99,0.2,0.03,9.95,,,,mar
swsh11-114,Murkrow,Pokémon,Darkness,2025/03/17,0.05,0.01,19.95,0.2,0.1,4.95,,,,mar
swsh11-161,Lost City,Trainer,,2025/03/17,0.07,0.01,8.99,0.51,0.2,4.95,,,,mar
swsh11-128,Magearna,Pokémon,Metal,2025/03/17,0.12,0.01,100.0,0.18,0.03,4.95,,,,mar
swsh11-163,Mirage Gate,Trainer,,2025/03/17,0.06,0.01,8.99,0.43,0.09,6.99,,,,mar
swsh11-130,Giratina V,Pokémon,Dragon,2025/03/17,,,,,,,1.38,0.35,15.0,mar
swsh11-164,Miss Fortune Sisters,Trainer,,2025/03/17,0.09,0.01,8.99,0.17,0.08,4.95,,,,mar
swsh11-131,Giratina VSTAR,Pokémon,Dragon,2025/03/17,,,,,,,2.16,0.99,39.95,mar
swsh11-165,Panic Mask,Trainer,,2025/03/17,0.11,0.01,8.99,0.34,0.03,4.95,,,,mar
swsh11-132,Goomy,Pokémon,Dragon,2025/03/17,0.05,0.01,8.99,0.14,0.03,4.95,,,,mar
swsh11-167,Thorton,Trainer,,2025/03/17,0.08,0.03,8.99,0.48,0.2,4.95,,,,mar
swsh11-133,Hisuian Sliggoo,Pokémon,Dragon,2025/03/17,0.09,0.01,8.99,0.21,0.08,4.95,,,,mar
swsh11-172,Hisuian Electrode V,Pokémon,Grass,2025/03/17,,,,,,,2.23,1.5,15.95,mar
swsh11-134,Hisuian Goodra,Pokémon,Dragon,2025/03/17,,,,0.23,0.07,12.0,0.22,0.08,100.0,mar
swsh11-174,Kyurem V,Pokémon,Water,2025/03/17,,,,,,,3.08,1.6,20.0,mar
swsh11-141,Porygon2,Pokémon,Colorless,2025/03/17,0.1,0.01,8.99,0.13,0.03,4.95,,,,mar
swsh11-180,Aerodactyl V,Pokémon,Fighting,2025/03/17,,,,,,,145.67,125.0,299.99,mar
swsh11-147,Hisuian Zoroark VSTAR,Pokémon,Colorless,2025/03/17,,,,,,,0.99,0.41,89.0,mar
swsh11-184,Galarian Perrserker V,Pokémon,Metal,2025/03/17,,,,,,,17.83,15.25,44.95,mar
swsh11-154,Box of Disaster,Trainer,,2025/03/17,0.06,0.01,8.99,0.1,0.04,4.95,,,,mar
swsh11-186,Giratina V,Pokémon,Dragon,2025/03/17,,,,,,,663.36,426.66,1269.69,mar
swsh11-157,Fantina,Trainer,,2025/03/17,0.04,0.01,10.0,0.16,0.05,4.95,,,,mar
swsh11-188,Pidgeot V,Pokémon,Colorless,2025/03/17,,,,,,,2.25,0.83,15.0,mar
swsh11-160,Lake Acuity,Trainer,,2025/03/17,0.07,0.01,8.99,0.16,0.04,4.95,,,,mar
swsh11-195,Thorton,Trainer,,2025/03/17,,,,,,,3.42,2.24,45.0,mar
swsh11-162,Lost Vacuum,Trainer,,2025/03/17,0.05,0.01,8.99,0.2,0.05,4.95,,,,mar
swsh11-202,Hisuian Goodra VSTAR,Pokémon,Dragon,2025/03/17,,,,,,,6.7,3.99,24.96,mar
swsh11-166,Riley,Trainer,,2025/03/17,0.05,0.01,10.0,0.1,0.03,4.95,,,,mar
swsh11-207,Iscan,Trainer,,2025/03/17,,,,,,,2.95,1.98,19.99,mar
swsh11-170,Windup Arm,Trainer,,2025/03/17,0.06,0.01,10.0,0.11,0.01,4.95,,,,mar
swsh11-208,Lady,Trainer,,2025/03/17,,,,,,,5.23,3.8,29.99,mar
swsh11-173,Delphox V,Pokémon,Fire,2025/03/17,,,,,,,2.28,1.24,89.0,mar
swsh11-211,Volo,Trainer,,2025/03/17,,,,,,,4.03,2.8,89.0,mar
swsh11-175,Magnezone V,Pokémon,Lightning,2025/03/17,,,,,,,1.28,0.75,8.91,mar
swsh11-177,Rotom V,Pokémon,Lightning,2025/03/17,,,,,,,34.83,30.65,79.95,mar
swsh11-178,Enamorus V,Pokémon,Psychic,2025/03/17,,,,,,,1.56,0.99,20.0,mar
swsh11-179,Aerodactyl V,Pokémon,Fighting,2025/03/17,,,,,,,2.25,1.45,10.2,mar
swsh11-182,Drapion V,Pokémon,Darkness,2025/03/17,,,,,,,1.26,0.74,7.95,mar
swsh11-187,Hisuian Goodra V,Pokémon,Dragon,2025/03/17,,,,,,,1.92,1.0,20.0,mar
swsh11-189,Arezu,Trainer,,2025/03/17,,,,,,,5.38,3.75,39.0,mar
swsh11-190,Colress's Experiment,Trainer,,2025/03/17,,,,,,,1.69,1.0,25.0,mar
swsh11-196,Volo,Trainer,,2025/03/17,,,,,,,2.71,1.49,19.99,mar
swsh11-199,Aerodactyl VSTAR,Pokémon,Fighting,2025/03/17,,,,,,,9.93,8.0,30.0,mar
swsh11-200,Drapion VSTAR,Pokémon,Darkness,2025/03/17,,,,,,,5.8,4.49,21.97,mar
swsh11-205,Colress's Experiment,Trainer,,2025/03/17,,,,,,,3.76,2.56,17.97,mar
swsh11-209,Miss Fortune Sisters,Trainer,,2025/03/17,,,,,,,3.86,2.95,16.97,mar
swsh11-216,Dark Patch,Trainer,,2025/03/17,,,,,,,3.71,2.74,29.97,mar
swsh11-47,Swanna,Pokémon,Water,2025/03/17,0.08,0.01,8.99,0.1,0.05,4.95,,,,mar
swsh11-55,Manectric,Pokémon,Lightning,2025/03/17,0.13,0.01,100.0,0.22,0.03,4.95,,,,mar
swsh11-57,Magnezone VSTAR,Pokémon,Lightning,2025/03/17,,,,,,,0.87,0.4,250.0,mar
swsh11-61,Eelektross,Pokémon,Lightning,2025/03/17,0.09,0.01,100.0,0.2,0.08,4.95,,,,mar
swsh11-62,Clefairy,Pokémon,Psychic,2025/03/17,0.09,0.01,19.95,0.21,0.05,4.95,,,,mar
swsh11-71,Mawile,Pokémon,Psychic,2025/03/17,0.08,0.02,19.95,0.2,0.08,4.95,,,,mar
swsh11-72,Shuppet,Pokémon,Psychic,2025/03/17,0.11,0.01,19.95,0.12,0.01,4.95,,,,mar
swsh11-80,Mimikyu,Pokémon,Psychic,2025/03/17,0.15,0.01,100.0,0.43,0.06,4.95,,,,mar
swsh11-82,Enamorus V,Pokémon,Psychic,2025/03/17,,,,,,,0.57,0.2,10.0,mar
swsh11-91,Rhyperior,Pokémon,Fighting,2025/03/17,0.12,0.01,100.0,0.16,0.1,4.95,,,,mar
swsh11-100,Medicham,Pokémon,Fighting,2025/03/17,0.08,0.01,8.99,0.16,0.05,4.95,,,,mar
swsh11-109,Rockruff,Pokémon,Fighting,2025/03/17,0.06,0.01,8.99,0.17,0.05,4.95,,,,mar
swsh11-116,Seviper,Pokémon,Darkness,2025/03/17,0.08,0.01,25.0,0.2,0.1,4.95,,,,mar
swsh11-119,Drapion VSTAR,Pokémon,Darkness,2025/03/17,,,,,,,0.9,0.4,89.0,mar
swsh11-121,Inkay,Pokémon,Darkness,2025/03/17,0.08,0.01,8.99,0.11,0.01,4.95,,,,mar
swsh11-126,Bronzong,Pokémon,Metal,2025/03/17,0.07,0.01,10.0,0.17,0.09,4.95,,,,mar
swsh11-129,Galarian Perrserker V,Pokémon,Metal,2025/03/17,,,,,,,0.54,0.15,50.0,mar
